0>2>6>13>27>56>113>228>458 bh_lcf_score0<1.6977,bh_lcf_score0<3.0004,bh_lcf_score0<4.3199,bh_lcf_score0<3.4859,bh_scls_mt_classes_cos<0.0178082,cp_ulevel_3<2.0,ctr_real_thirty<0.125445,ctr_real_48h<0.208811 -0.00269898
0>2>6>13>27>55>112>226>453 bh_lcf_score0<1.6977,bh_lcf_score0<3.0004,bh_lcf_score0<4.3199,bh_lcf_score0<3.4859,bh_scls_mt_classes_cos<0.0178082,ctr_real_sixty<0.123929,ctr_real_thirty<0.155968,bh_conn_type_2<2.0 -0.00286603
0>2>6>13>27>56>114>230>461 bh_lcf_score0<1.6977,bh_lcf_score0<3.0004,bh_lcf_score0<4.3199,bh_lcf_score0<3.4859,bh_scls_mt_classes_cos<0.0178082,cp_ulevel_3<2.0,bh_scls_mt_classes_cos<0.793035,bh_cls_mt_classes_cos<0.763434 -0.00304788
0>2>6>13>27>56>113>227>456 bh_lcf_score0<1.6977,bh_lcf_score0<3.0004,bh_lcf_score0<4.3199,bh_lcf_score0<3.4859,bh_scls_mt_classes_cos<0.0178082,cp_ulevel_3<2.0,ctr_real_thirty<0.125445,bh_lcf_score0<3.4137 -0.00323705
0>2>6>13>28>57>115>231>464 bh_lcf_score0<1.6977,bh_lcf_score0<3.0004,bh_lcf_score0<4.3199,bh_lcf_score0<3.4859,bh_scls_mt_classes_cos<0.0178082,ctr_real_48h<0.0936607,bh_cls_mt_classes_cos<0.00593997,bh_rtclasses_mt_classes_cos<0.0846672 -0.00331605
0>2>6>14>29>60>122>246>493 bh_lcf_score0<1.6977,bh_lcf_score0<3.0004,bh_lcf_score0<4.3199,bh_scls_mt_classes_cos<0.0146618,ctr_real_36h<0.0930672,ctr_real_thirty<0.117056,bh_cls_mt_classes_cos<0.763434,bh_cls_mt_classes_cos<0.999999 -0.00334523
0>2>6>13>27>56>113>228>457 bh_lcf_score0<1.6977,bh_lcf_score0<3.0004,bh_lcf_score0<4.3199,bh_lcf_score0<3.4859,bh_scls_mt_classes_cos<0.0178082,cp_ulevel_3<2.0,ctr_real_thirty<0.125445,ctr_real_48h<0.208811 -0.00346271
0>2>6>14>30>62>126>254>510 bh_lcf_score0<1.6977,bh_lcf_score0<3.0004,bh_lcf_score0<4.3199,bh_scls_mt_classes_cos<0.0146618,cp_ulevel_3<2.0,bh_scls_mt_classes_cos<0.793035,bh_os_android<2.0,bh_cls_mt_classes_cos<0.763434 -0.00362916
0>2>6>14>29>60>121>243>487 bh_lcf_score0<1.6977,bh_lcf_score0<3.0004,bh_lcf_score0<4.3199,bh_scls_mt_classes_cos<0.0146618,ctr_real_36h<0.0930672,ctr_real_thirty<0.117056,bh_cls_mt_classes_cos<0.00164484,clk_real_16h<133.0 -0.00363127
0>2>5>12>26>54>110>221>443 bh_lcf_score0<1.6977,bh_lcf_score0<3.0004,bh_lcf_score0<2.3013,bh_scls_mt_classes_cos<0.028644,cp_ulevel_3<2.0,bh_lcf_score0<2.6165,bh_scls_mt_classes_cos<0.793035,ctr_real_sixty<0.139659 -0.00365711
0>2>5>12>26>54>109>220>441 bh_lcf_score0<1.6977,bh_lcf_score0<3.0004,bh_lcf_score0<2.3013,bh_scls_mt_classes_cos<0.028644,cp_ulevel_3<2.0,bh_lcf_score0<2.6165,ctr_real_sixty<0.152227,imp_thirty<8881.0 -0.00385261
0>2>6>13>27>55>112>226>454 bh_lcf_score0<1.6977,bh_lcf_score0<3.0004,bh_lcf_score0<4.3199,bh_lcf_score0<3.4859,bh_scls_mt_classes_cos<0.0178082,ctr_real_sixty<0.123929,ctr_real_thirty<0.155968,bh_conn_type_2<2.0 -0.0039076
0>2>6>13>27>55>112>225>452 bh_lcf_score0<1.6977,bh_lcf_score0<3.0004,bh_lcf_score0<4.3199,bh_lcf_score0<3.4859,bh_scls_mt_classes_cos<0.0178082,ctr_real_sixty<0.123929,ctr_real_thirty<0.155968,bh_cls_mt_classes_cos<0.00164484 -0.0040822
